Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Previous Purchases,Frequency of Purchases
27,Male,Footwear,28,Montana,Spring,4.8,10,Every 3 Months
19,Male,Clothing,30,Vermont,Summer,3.7,19,Every 3 Months
64,Male,Clothing,31,Georgia,Summer,4.7,36,Fortnightly
42,Male,Accessories,95,Virginia,Winter,4.4,12,Every 3 Months
69,Male,Clothing,79,Vermont,Winter,3.5,49,Quarterly
28,Male,Footwear,39,Montana,Winter,3.8,7,Annually
47,Male,Outerwear,34,New Jersey,Summer,4.7,28,Monthly
69,Male,Clothing,28,Wyoming,Spring,3.1,30,Annually
56,Male,Footwear,38,Maine,Winter,5.0,29,Monthly
28,Male,Footwear,55,New Mexico,Spring,3.7,9,Every 3 Months
50,Male,Footwear,31,Colorado,Winter,3.0,27,Fortnightly
39,Male,Outerwear,84,Connecticut,Spring,4.5,21,Fortnightly
35,Male,Accessories,93,Maryland,Winter,4.7,36,Monthly
59,Male,Outerwear,28,Oregon,Winter,3.5,19,Annually
44,Male,Footwear,55,New York,Summer,4.4,47,Weekly
66,Male,Clothing,63,Oklahoma,Winter,2.6,38,Annually
20,Male,Clothing,94,Alabama,Winter,4.2,22,Bi-Weekly
45,Male,Clothing,36,North Dakota,Fall,2.6,29,Bi-Weekly
49,Male,Accessories,97,Nebraska,Spring,4.8,42,Annually
60,Male,Accessories,63,Arizona,Summer,2.9,47,Every 3 Months
61,Male,Accessories,77,Illinois,Spring,4.3,10,Bi-Weekly
36,Male,Accessories,53,South Carolina,Fall,2.6,10,Monthly
33,Male,Clothing,77,Kansas,Spring,3.8,1,Every 3 Months
49,Male,Footwear,79,Kansas,Summer,4.2,7,Monthly
31,Male,Outerwear,37,Idaho,Summer,3.9,10,Fortnightly
19,Male,Accessories,94,California,Winter,3.1,11,Weekly
39,Male,Footwear,76,North Dakota,Fall,3.6,5,Annually
66,Male,Footwear,68,Georgia,Fall,4.0,21,Quarterly
25,Male,Clothing,65,Illinois,Spring,3.4,24,Quarterly
63,Male,Clothing,24,Delaware,Summer,2.6,37,Fortnightly
56,Male,Outerwear,31,Connecticut,Summer,4.5,22,Every 3 Months
20,Male,Clothing,89,Tennessee,Fall,4.9,16,Fortnightly
58,Male,Clothing,49,Maryland,Summer,4.4,44,Monthly
34,Male,Footwear,92,Rhode Island,Fall,3.5,14,Bi-Weekly
28,Male,Clothing,32,New York,Winter,3.3,23,Every 3 Months
22,Male,Outerwear,67,New Mexico,Winter,3.1,46,Fortnightly
37,Male,Accessories,64,California,Fall,4.2,46,Every 3 Months
54,Male,Footwear,84,Maine,Spring,4.9,16,Every 3 Months
65,Male,Clothing,34,New York,Fall,3.9,40,Every 3 Months
57,Male,Footwear,26,Hawaii,Winter,4.2,21,Annually
38,Male,Clothing,50,New Hampshire,Fall,4.9,25,Bi-Weekly
70,Male,Footwear,46,Nebraska,Fall,2.8,25,Quarterly
56,Male,Accessories,71,Montana,Fall,4.1,25,Every 3 Months
56,Male,Clothing,78,Wisconsin,Summer,4.8,27,Monthly
22,Male,Clothing,35,Tennessee,Winter,4.1,12,Monthly
57,Male,Accessories,58,Montana,Summer,3.0,27,Quarterly
53,Male,Clothing,67,Michigan,Fall,4.2,40,Bi-Weekly
53,Male,Clothing,93,Texas,Spring,3.8,38,Quarterly
19,Male,Accessories,81,Pennsylvania,Spring,3.3,44,Every 3 Months
49,Male,Accessories,80,New York,Fall,4.7,27,Every 3 Months
44,Male,Accessories,64,Alabama,Spring,4.3,30,Every 3 Months
27,Male,Clothing,41,Virginia,Fall,2.7,24,Monthly
60,Male,Clothing,79,Pennsylvania,Winter,4.2,38,Bi-Weekly
62,Male,Accessories,60,Mississippi,Winter,4.2,4,Quarterly
52,Male,Footwear,91,Wyoming,Winter,2.5,32,Monthly
30,Male,Footwear,66,New Mexico,Winter,3.6,32,Fortnightly
66,Male,Clothing,85,North Dakota,Winter,3.4,28,Bi-Weekly
29,Male,Accessories,38,New Jersey,Summer,3.3,6,Every 3 Months
24,Male,Clothing,23,Vermont,Winter,4.6,24,Monthly
51,Male,Footwear,71,Alaska,Spring,3.9,38,Weekly
67,Male,Clothing,25,Indiana,Winter,3.7,28,Annually
50,Male,Footwear,39,Alabama,Spring,3.1,9,Fortnightly
37,Male,Clothing,20,Michigan,Spring,4.9,21,Every 3 Months
69,Male,Accessories,73,Washington,Winter,4.7,31,Monthly
60,Male,Accessories,63,Virginia,Fall,2.9,18,Quarterly
21,Male,Accessories,94,Tennessee,Spring,4.1,5,Weekly
44,Male,Clothing,94,South Dakota,Fall,4.0,22,Annually
26,Male,Accessories,71,New Hampshire,Summer,2.7,37,Bi-Weekly
40,Male,Accessories,77,South Dakota,Spring,4.0,22,Monthly
41,Male,Accessories,66,Pennsylvania,Fall,2.5,36,Fortnightly
62,Male,Footwear,23,Wisconsin,Summer,4.5,23,Annually
39,Male,Clothing,60,California,Spring,3.9,44,Weekly
53,Male,Accessories,72,Rhode Island,Spring,4.9,25,Annually
24,Male,Clothing,35,Alabama,Winter,3.3,40,Quarterly
41,Male,Accessories,31,Oklahoma,Fall,3.8,12,Weekly
19,Male,Clothing,33,Illinois,Summer,2.9,14,Monthly
36,Male,Accessories,95,Tennessee,Summer,4.0,14,Monthly
21,Male,Clothing,68,Alabama,Fall,4.1,10,Annually
25,Male,Outerwear,87,Kansas,Spring,3.1,17,Every 3 Months
65,Male,Clothing,64,Arizona,Winter,4.6,24,Fortnightly
42,Male,Clothing,74,Michigan,Winter,4.6,31,Quarterly
40,Male,Clothing,62,Missouri,Spring,2.6,36,Annually
58,Male,Clothing,97,Louisiana,Winter,5.0,38,Every 3 Months
40,Male,Footwear,47,Connecticut,Fall,2.9,23,Fortnightly
62,Male,Clothing,83,Connecticut,Winter,3.5,47,Bi-Weekly
38,Male,Clothing,82,Oregon,Spring,3.7,20,Weekly
37,Male,Accessories,26,West Virginia,Fall,2.9,41,Monthly
65,Male,Outerwear,81,Florida,Winter,4.3,44,Fortnightly
55,Male,Clothing,44,New Hampshire,Spring,3.2,31,Monthly
43,Male,Accessories,88,Oregon,Winter,4.2,11,Bi-Weekly
43,Male,Footwear,76,Oregon,Winter,4.2,25,Bi-Weekly
45,Male,Accessories,89,Utah,Winter,3.8,31,Weekly
64,Male,Clothing,22,Missouri,Fall,4.4,40,Weekly
28,Male,Clothing,33,West Virginia,Winter,3.1,23,Bi-Weekly
69,Male,Clothing,97,California,Fall,5.0,5,Quarterly
54,Male,Accessories,57,California,Winter,4.7,26,Weekly
52,Male,Clothing,38,Illinois,Summer,3.0,11,Bi-Weekly
23,Male,Footwear,55,Hawaii,Fall,4.2,44,Every 3 Months
26,Male,Accessories,37,Washington,Spring,3.0,47,Every 3 Months
48,Male,Footwear,43,Wisconsin,Summer,3.7,46,Monthly
49,Male,Clothing,96,Virginia,Summer,2.7,35,Every 3 Months
53,Male,Outerwear,51,Oregon,Winter,4.3,8,Bi-Weekly
69,Male,Clothing,95,Pennsylvania,Fall,2.7,30,Weekly
26,Male,Clothing,26,Virginia,Summer,3.7,14,Bi-Weekly
21,Male,Outerwear,34,Hawaii,Fall,4.3,30,Weekly
59,Male,Footwear,83,Nebraska,Summer,4.0,26,Every 3 Months
21,Male,Accessories,24,Alaska,Fall,3.3,32,Fortnightly
22,Male,Clothing,69,Michigan,Fall,4.0,47,Every 3 Months
26,Male,Clothing,40,North Carolina,Fall,2.7,11,Every 3 Months
41,Male,Outerwear,87,North Carolina,Winter,4.2,28,Annually
37,Male,Footwear,46,Minnesota,Spring,4.6,2,Every 3 Months
30,Male,Accessories,82,Georgia,Winter,4.8,45,Weekly
49,Male,Accessories,81,West Virginia,Summer,2.8,7,Every 3 Months
49,Male,Accessories,57,Delaware,Winter,4.5,28,Bi-Weekly
58,Male,Footwear,49,North Dakota,Summer,3.0,34,Quarterly
70,Male,Outerwear,42,Florida,Fall,4.6,26,Every 3 Months
27,Male,Outerwear,26,Oregon,Spring,3.3,45,Quarterly
65,Male,Clothing,38,Idaho,Spring,4.4,34,Annually
57,Male,Footwear,57,Virginia,Summer,4.4,47,Fortnightly
20,Male,Outerwear,100,North Dakota,Summer,4.3,42,Quarterly
34,Male,Clothing,73,Alabama,Fall,3.4,27,Every 3 Months
59,Male,Outerwear,66,Hawaii,Winter,2.8,43,Monthly
54,Male,Clothing,73,Oregon,Spring,3.4,16,Bi-Weekly
36,Male,Accessories,45,Utah,Spring,5.0,40,Monthly
21,Male,Footwear,27,Hawaii,Fall,4.5,29,Bi-Weekly
52,Male,Clothing,24,Connecticut,Fall,2.7,38,Quarterly
43,Male,Footwear,59,Wyoming,Winter,3.4,34,Weekly
32,Male,Clothing,20,Delaware,Winter,3.4,30,Weekly
55,Male,Accessories,44,Arkansas,Summer,2.8,45,Annually
31,Male,Clothing,90,Indiana,Spring,4.7,47,Annually
45,Male,Accessories,36,California,Fall,4.7,5,Monthly
53,Male,Clothing,95,Wyoming,Winter,4.7,50,Bi-Weekly
24,Male,Accessories,30,South Dakota,Spring,3.4,24,Bi-Weekly
47,Male,Accessories,65,West Virginia,Fall,3.7,15,Bi-Weekly
63,Male,Accessories,96,Tennessee,Summer,4.1,50,Weekly
38,Male,Clothing,65,Alaska,Spring,2.9,7,Monthly
59,Male,Clothing,47,South Dakota,Fall,3.2,10,Fortnightly
54,Male,Accessories,25,Tennessee,Fall,3.0,38,Bi-Weekly
26,Male,Outerwear,56,Alabama,Fall,4.1,31,Fortnightly
68,Male,Clothing,76,North Carolina,Fall,4.5,7,Quarterly
41,Male,Clothing,60,Oklahoma,Fall,3.4,27,Monthly
68,Male,Clothing,67,New York,Winter,4.1,45,Every 3 Months
21,Male,Clothing,95,Iowa,Spring,4.6,13,Annually
32,Male,Accessories,72,Alaska,Winter,4.6,33,Annually
20,Male,Accessories,98,Alaska,Spring,3.4,25,Every 3 Months
59,Male,Clothing,83,Nebraska,Winter,3.3,5,Monthly
53,Male,Accessories,37,Delaware,Fall,3.6,23,Quarterly
66,Male,Clothing,85,Texas,Fall,4.6,17,Weekly
47,Male,Clothing,36,Missouri,Fall,4.3,14,Weekly
58,Male,Clothing,36,Maine,Winter,4.0,28,Annually
28,Male,Accessories,86,Pennsylvania,Summer,4.8,19,Weekly
68,Male,Clothing,99,Missouri,Spring,4.3,31,Bi-Weekly
60,Male,Clothing,21,Mississippi,Summer,3.3,25,Bi-Weekly
47,Male,Outerwear,84,Hawaii,Winter,2.8,4,Bi-Weekly
18,Male,Footwear,63,Texas,Spring,4.4,20,Weekly
32,Male,Clothing,84,South Dakota,Summer,3.7,37,Annually
27,Male,Clothing,72,New Jersey,Spring,3.6,28,Annually
65,Male,Clothing,21,Connecticut,Winter,3.7,6,Weekly
68,Male,Footwear,92,Maryland,Fall,5.0,27,Annually
55,Male,Clothing,72,Arizona,Fall,2.7,29,Fortnightly
30,Male,Footwear,83,Oklahoma,Spring,4.3,1,Annually
24,Male,Clothing,73,Utah,Summer,4.1,31,Annually
57,Male,Clothing,98,Arkansas,Winter,2.6,28,Quarterly
23,Male,Clothing,76,North Carolina,Fall,3.2,19,Quarterly
69,Male,Clothing,43,California,Summer,3.5,36,Monthly
60,Male,Accessories,60,Colorado,Summer,3.7,28,Monthly
25,Male,Accessories,40,California,Spring,3.8,29,Weekly
18,Male,Clothing,93,Vermont,Winter,4.8,9,Every 3 Months
37,Male,Clothing,98,Kansas,Fall,4.2,26,Every 3 Months
61,Male,Clothing,91,Ohio,Summer,2.9,7,Fortnightly
41,Male,Accessories,92,New Jersey,Fall,2.9,35,Weekly
69,Male,Accessories,87,Arizona,Winter,4.8,46,Every 3 Months
32,Male,Clothing,96,Arizona,Fall,2.9,8,Monthly
60,Male,Clothing,97,New Hampshire,Summer,4.8,50,Every 3 Months
43,Male,Clothing,55,Louisiana,Spring,4.6,37,Annually
61,Male,Clothing,58,Texas,Spring,4.4,6,Fortnightly
57,Male,Footwear,21,Montana,Spring,3.0,16,Bi-Weekly
56,Male,Accessories,82,New Hampshire,Summer,4.4,30,Monthly
66,Male,Outerwear,34,South Dakota,Winter,3.9,50,Quarterly
52,Male,Clothing,78,Montana,Spring,4.0,5,Every 3 Months
63,Male,Accessories,47,North Carolina,Spring,2.5,15,Monthly
50,Male,Accessories,96,South Dakota,Summer,4.1,34,Bi-Weekly
21,Male,Clothing,23,Maine,Fall,4.8,6,Every 3 Months
42,Male,Footwear,27,Oklahoma,Winter,2.6,26,Annually
40,Male,Accessories,37,Nebraska,Spring,3.1,34,Every 3 Months
67,Male,Accessories,79,Illinois,Summer,3.2,37,Weekly
35,Male,Accessories,40,Colorado,Summer,4.2,28,Annually
18,Male,Outerwear,39,Massachusetts,Fall,2.6,38,Fortnightly
52,Male,Clothing,73,Louisiana,Summer,3.1,2,Quarterly
59,Male,Accessories,84,Massachusetts,Fall,2.9,32,Bi-Weekly
49,Male,Clothing,94,West Virginia,Fall,4.6,30,Bi-Weekly
46,Male,Clothing,47,Idaho,Spring,4.1,17,Every 3 Months
69,Male,Footwear,77,Ohio,Summer,2.5,5,Bi-Weekly
56,Male,Clothing,94,Rhode Island,Winter,4.0,31,Bi-Weekly
27,Male,Accessories,75,Illinois,Summer,3.5,43,Quarterly
57,Male,Clothing,82,New York,Spring,4.4,19,Annually
58,Male,Footwear,36,Louisiana,Fall,2.9,32,Every 3 Months
23,Male,Footwear,90,California,Spring,3.1,5,Bi-Weekly
19,Male,Clothing,48,Washington,Spring,4.4,9,Quarterly
40,Male,Outerwear,42,South Dakota,Winter,4.4,48,Weekly
54,Male,Accessories,33,Idaho,Summer,2.7,1,Quarterly
50,Male,Clothing,63,North Dakota,Summer,4.9,20,Monthly
69,Male,Accessories,53,Washington,Winter,3.5,42,Annually
42,Male,Accessories,37,Alaska,Spring,4.8,45,Bi-Weekly
37,Male,Clothing,92,Kansas,Summer,4.2,41,Monthly
46,Male,Clothing,73,Utah,Spring,4.6,36,Quarterly
64,Male,Clothing,38,Wyoming,Spring,2.9,10,Annually
20,Male,Footwear,51,Maine,Fall,4.0,31,Annually
40,Male,Outerwear,90,Michigan,Spring,4.9,21,Quarterly
64,Male,Outerwear,56,Illinois,Summer,3.1,16,Every 3 Months
29,Male,Accessories,33,Minnesota,Fall,4.4,18,Every 3 Months
20,Male,Accessories,53,Massachusetts,Winter,2.5,20,Weekly
43,Male,Accessories,24,New Jersey,Spring,3.4,21,Annually
60,Male,Outerwear,59,Kansas,Spring,3.7,23,Quarterly
39,Male,Clothing,72,Kentucky,Winter,4.2,20,Weekly
47,Male,Clothing,28,Rhode Island,Spring,3.4,30,Bi-Weekly
19,Male,Clothing,36,Illinois,Fall,3.6,33,Every 3 Months
52,Male,Accessories,47,Alabama,Fall,4.7,31,Monthly
34,Male,Accessories,62,Tennessee,Spring,4.7,48,Monthly
25,Male,Clothing,98,Massachusetts,Spring,3.6,28,Weekly
43,Male,Footwear,28,Texas,Summer,4.6,7,Every 3 Months
55,Male,Clothing,86,Nebraska,Summer,2.6,4,Weekly
66,Male,Accessories,46,Pennsylvania,Summer,3.1,49,Bi-Weekly
41,Male,Accessories,42,Virginia,Fall,3.2,22,Weekly
47,Male,Outerwear,80,Vermont,Winter,3.9,39,Fortnightly
51,Male,Accessories,39,Oklahoma,Spring,4.9,45,Every 3 Months
44,Male,Outerwear,49,Maine,Summer,4.1,30,Fortnightly
18,Male,Accessories,32,New Jersey,Summer,4.2,33,Bi-Weekly
33,Male,Footwear,73,Massachusetts,Fall,4.1,24,Bi-Weekly
24,Male,Accessories,42,New Jersey,Summer,3.9,11,Quarterly
33,Male,Accessories,58,Washington,Spring,2.7,13,Every 3 Months
61,Male,Accessories,22,Arkansas,Winter,3.7,27,Annually
27,Male,Accessories,56,West Virginia,Spring,2.7,30,Bi-Weekly
46,Male,Clothing,70,Delaware,Spring,2.5,39,Quarterly
38,Male,Footwear,50,Texas,Spring,3.9,10,Annually
63,Male,Footwear,21,Texas,Summer,3.0,4,Quarterly
47,Male,Outerwear,97,Mississippi,Summer,3.2,16,Weekly
42,Male,Accessories,63,Texas,Winter,3.8,34,Monthly
41,Male,Outerwear,60,Virginia,Fall,2.7,11,Every 3 Months
53,Male,Footwear,52,New Hampshire,Fall,3.0,30,Fortnightly
29,Male,Footwear,32,Minnesota,Winter,4.1,40,Annually
61,Male,Accessories,48,Maryland,Spring,3.2,13,Annually
69,Male,Accessories,25,Vermont,Summer,4.5,28,Every 3 Months
51,Male,Accessories,68,Kansas,Summer,4.3,49,Bi-Weekly
24,Male,Clothing,74,Idaho,Fall,3.5,23,Weekly
24,Male,Clothing,88,Montana,Fall,3.1,4,Quarterly
70,Male,Clothing,23,Oklahoma,Spring,3.9,17,Fortnightly
49,Male,Clothing,32,California,Fall,2.7,24,Fortnightly
48,Male,Accessories,71,Mississippi,Winter,4.0,21,Every 3 Months
58,Male,Footwear,62,California,Spring,2.7,17,Bi-Weekly
32,Male,Clothing,20,New York,Spring,2.7,22,Quarterly
57,Male,Clothing,62,Arizona,Spring,4.7,27,Fortnightly
69,Male,Accessories,81,Massachusetts,Winter,4.5,1,Every 3 Months
42,Male,Accessories,90,Kentucky,Winter,3.0,27,Weekly
30,Male,Clothing,43,Vermont,Fall,3.6,8,Quarterly
35,Male,Accessories,38,Missouri,Fall,3.3,43,Quarterly
19,Male,Accessories,25,Michigan,Spring,4.3,24,Fortnightly
52,Male,Clothing,98,Texas,Winter,4.3,29,Fortnightly
42,Male,Clothing,75,New York,Spring,4.8,10,Bi-Weekly
36,Male,Footwear,27,New Mexico,Spring,4.0,12,Fortnightly
45,Male,Accessories,27,Mississippi,Winter,3.5,48,Fortnightly
54,Male,Clothing,42,Washington,Fall,3.9,40,Quarterly
54,Male,Clothing,90,New Mexico,Summer,4.4,1,Annually
27,Male,Accessories,63,Florida,Summer,4.6,26,Fortnightly
53,Male,Clothing,96,Minnesota,Fall,4.0,9,Annually
20,Male,Clothing,40,New Hampshire,Winter,4.2,19,Quarterly
52,Male,Clothing,39,Minnesota,Fall,4.5,37,Monthly
54,Male,Accessories,48,Vermont,Fall,3.9,3,Quarterly
65,Male,Clothing,20,Minnesota,Summer,3.7,40,Weekly
43,Male,Clothing,29,Massachusetts,Summer,3.6,13,Quarterly
57,Male,Clothing,81,Wyoming,Winter,4.7,48,Monthly
19,Male,Clothing,98,South Dakota,Fall,3.6,4,Every 3 Months
69,Male,Clothing,93,Oklahoma,Fall,2.5,9,Weekly
26,Male,Clothing,30,Florida,Summer,2.9,26,Bi-Weekly
57,Male,Accessories,37,Wisconsin,Fall,4.4,19,Weekly
20,Male,Outerwear,28,Maine,Winter,4.6,1,Every 3 Months
55,Male,Accessories,29,Connecticut,Winter,3.7,29,Every 3 Months
44,Male,Accessories,49,Delaware,Summer,3.2,38,Bi-Weekly
52,Male,Clothing,53,North Dakota,Winter,4.9,31,Annually
57,Male,Accessories,66,California,Summer,5.0,35,Annually
40,Male,Outerwear,61,New Mexico,Spring,3.3,40,Quarterly
23,Male,Clothing,23,Iowa,Summer,4.4,13,Quarterly
36,Male,Clothing,36,Colorado,Fall,4.7,9,Every 3 Months
59,Male,Clothing,81,Montana,Fall,3.6,25,Every 3 Months
29,Male,Clothing,56,Iowa,Summer,3.2,3,Bi-Weekly
63,Male,Clothing,78,Louisiana,Spring,3.0,35,Monthly
60,Male,Accessories,25,Alabama,Summer,4.4,13,Bi-Weekly
64,Male,Accessories,86,Nevada,Fall,3.3,31,Annually
63,Male,Accessories,99,Vermont,Winter,3.4,48,Monthly
21,Male,Accessories,83,New York,Fall,3.9,6,Bi-Weekly
61,Male,Clothing,33,Mississippi,Winter,2.9,43,Monthly
65,Male,Outerwear,44,South Carolina,Fall,2.9,1,Quarterly
69,Male,Clothing,58,Washington,Spring,2.7,8,Annually
47,Male,Clothing,54,Colorado,Spring,3.4,6,Weekly
41,Male,Clothing,93,Nevada,Spring,3.7,32,Fortnightly
68,Male,Footwear,98,Nevada,Spring,4.7,46,Bi-Weekly
41,Male,Footwear,36,Oklahoma,Spring,3.1,38,Every 3 Months
42,Male,Outerwear,68,Mississippi,Fall,4.2,48,Fortnightly
66,Male,Accessories,95,Arkansas,Summer,3.0,18,Bi-Weekly
66,Male,Clothing,93,West Virginia,Spring,3.1,25,Quarterly
33,Male,Outerwear,99,Michigan,Fall,4.2,4,Fortnightly
55,Male,Accessories,22,Louisiana,Winter,3.8,27,Quarterly
58,Male,Accessories,88,South Dakota,Fall,2.9,14,Monthly
18,Male,Outerwear,65,North Dakota,Spring,4.2,36,Fortnightly
49,Male,Clothing,62,Arizona,Fall,3.1,6,Quarterly
61,Male,Footwear,55,Georgia,Spring,3.6,46,Annually
31,Male,Clothing,97,Idaho,Spring,4.8,29,Annually
70,Male,Accessories,77,Louisiana,Fall,4.1,12,Monthly
68,Male,Clothing,40,Connecticut,Winter,3.9,47,Weekly
27,Male,Clothing,23,Ohio,Winter,3.0,28,Annually
48,Male,Footwear,46,Maine,Winter,3.0,21,Annually
63,Male,Accessories,75,New Hampshire,Spring,4.9,15,Annually
49,Male,Footwear,76,Massachusetts,Fall,4.8,38,Annually
19,Male,Clothing,59,South Dakota,Summer,3.3,19,Annually
30,Male,Clothing,51,Colorado,Summer,2.7,31,Weekly
50,Male,Outerwear,46,Rhode Island,Fall,4.2,30,Every 3 Months
66,Male,Clothing,26,Missouri,Fall,3.6,40,Quarterly
25,Male,Clothing,51,Wyoming,Summer,3.8,42,Bi-Weekly
61,Male,Accessories,44,New Hampshire,Winter,3.8,25,Annually
29,Male,Clothing,82,Maine,Spring,4.2,20,Quarterly
53,Male,Clothing,44,Connecticut,Summer,2.7,3,Weekly
24,Male,Accessories,27,Alaska,Fall,5.0,14,Annually
51,Male,Accessories,90,Alaska,Fall,4.7,32,Fortnightly
26,Male,Footwear,58,North Carolina,Summer,3.2,20,Every 3 Months
59,Male,Clothing,80,Colorado,Spring,2.9,34,Fortnightly
41,Male,Outerwear,40,Utah,Winter,4.2,6,Annually
20,Male,Clothing,23,Alabama,Spring,3.7,2,Annually
22,Male,Clothing,34,Hawaii,Spring,4.2,35,Annually
18,Male,Clothing,35,New Hampshire,Winter,2.6,33,Quarterly
30,Male,Clothing,75,Indiana,Summer,4.0,45,Bi-Weekly
25,Male,Accessories,60,Vermont,Winter,2.7,20,Every 3 Months
39,Male,Accessories,87,Iowa,Summer,4.0,48,Annually
49,Male,Accessories,41,Maryland,Spring,2.9,37,Monthly
25,Male,Clothing,83,New Mexico,Spring,3.3,4,Every 3 Months
23,Male,Accessories,81,Louisiana,Spring,4.0,24,Bi-Weekly
33,Male,Clothing,56,New Mexico,Summer,3.9,4,Every 3 Months
60,Male,Footwear,58,South Carolina,Summer,3.3,25,Annually
51,Male,Clothing,84,Illinois,Spring,3.9,14,Bi-Weekly
23,Male,Accessories,21,Minnesota,Fall,3.9,14,Fortnightly
20,Male,Clothing,35,Oregon,Summer,4.2,46,Every 3 Months
51,Male,Footwear,43,Tennessee,Summer,4.6,27,Quarterly
23,Female,Clothing,20,Maryland,Summer,3.3,46,Monthly
67,Female,Clothing,36,Wisconsin,Fall,4.8,24,Every 3 Months
23,Female,Outerwear,70,Idaho,Fall,4.1,4,Annually
26,Female,Accessories,83,Wyoming,Summer,3.4,2,Fortnightly
52,Female,Clothing,76,Indiana,Winter,3.6,29,Fortnightly
52,Female,Clothing,81,Texas,Summer,2.7,7,Fortnightly
52,Female,Accessories,47,Ohio,Summer,3.2,39,Monthly
35,Female,Footwear,35,Kansas,Summer,4.4,46,Fortnightly
24,Female,Clothing,85,South Carolina,Spring,4.9,44,Annually
43,Female,Footwear,96,Michigan,Fall,4.8,20,Annually
25,Female,Clothing,98,Nebraska,Summer,2.8,44,Fortnightly
46,Female,Footwear,52,Wisconsin,Fall,2.9,23,Annually
22,Female,Accessories,84,Illinois,Winter,3.2,37,Weekly
70,Female,Clothing,71,Louisiana,Winter,3.5,4,Weekly
49,Female,Footwear,95,Ohio,Winter,4.1,14,Fortnightly
48,Female,Footwear,47,Maryland,Summer,4.1,31,Fortnightly
59,Female,Outerwear,75,Texas,Summer,4.8,9,Quarterly
39,Female,Accessories,28,Illinois,Spring,2.8,31,Weekly
30,Female,Accessories,44,Pennsylvania,Fall,4.7,26,Bi-Weekly
37,Female,Footwear,64,Alabama,Winter,4.8,41,Every 3 Months
56,Female,Footwear,28,West Virginia,Spring,2.9,13,Annually
67,Female,Clothing,21,Nevada,Summer,2.6,4,Monthly
40,Female,Accessories,41,Florida,Fall,3.3,15,Every 3 Months
24,Female,Clothing,38,Virginia,Winter,3.4,38,Bi-Weekly
43,Female,Accessories,77,Kentucky,Spring,3.6,3,Fortnightly
45,Female,Clothing,43,Connecticut,Spring,3.8,6,Every 3 Months
33,Female,Accessories,91,Montana,Spring,3.4,34,Bi-Weekly
53,Female,Clothing,68,Montana,Spring,3.8,7,Quarterly
44,Female,Clothing,37,Nebraska,Fall,3.3,21,Annually
23,Female,Footwear,23,Massachusetts,Summer,4.8,17,Monthly
59,Female,Footwear,65,North Carolina,Winter,3.9,5,Every 3 Months
68,Female,Accessories,30,Montana,Summer,4.2,21,Fortnightly
46,Female,Clothing,45,Washington,Summer,4.7,42,Bi-Weekly
56,Female,Footwear,25,Virginia,Winter,2.7,49,Quarterly
40,Female,Clothing,72,Georgia,Winter,3.8,33,Fortnightly
61,Female,Clothing,75,Delaware,Fall,3.6,12,Bi-Weekly
53,Female,Accessories,63,West Virginia,Spring,2.9,18,Every 3 Months
29,Female,Clothing,35,Wyoming,Fall,3.9,47,Quarterly
44,Female,Accessories,32,New Mexico,Summer,4.7,18,Weekly
43,Female,Clothing,25,Nebraska,Winter,3.3,48,Monthly
40,Female,Footwear,90,Washington,Spring,4.2,18,Every 3 Months
55,Female,Footwear,70,Hawaii,Summer,2.6,46,Quarterly
66,Female,Accessories,27,Louisiana,Spring,4.9,34,Every 3 Months
50,Female,Accessories,92,Tennessee,Fall,3.6,10,Bi-Weekly
57,Female,Outerwear,20,South Dakota,Spring,4.7,12,Monthly
42,Female,Outerwear,52,Delaware,Winter,3.2,36,Quarterly
55,Female,Clothing,57,Virginia,Summer,3.6,34,Quarterly
25,Female,Footwear,96,Utah,Fall,3.6,49,Annually
22,Female,Clothing,68,California,Winter,3.2,36,Weekly
49,Female,Clothing,30,Idaho,Summer,2.8,18,Fortnightly
70,Female,Footwear,37,Texas,Fall,4.0,39,Fortnightly
56,Female,Accessories,42,Tennessee,Winter,4.4,34,Weekly
52,Female,Clothing,54,Tennessee,Spring,3.4,35,Weekly
65,Female,Outerwear,81,Washington,Spring,5.0,1,Bi-Weekly
24,Female,Footwear,40,Alabama,Spring,3.1,48,Quarterly
32,Female,Accessories,88,Nebraska,Fall,4.2,19,Weekly
57,Female,Clothing,94,Alabama,Summer,3.3,44,Weekly
35,Female,Clothing,54,Illinois,Winter,2.9,9,Bi-Weekly
69,Female,Outerwear,51,Wisconsin,Summer,4.7,3,Fortnightly
30,Female,Accessories,22,Nebraska,Spring,4.0,50,Monthly
37,Female,Outerwear,95,North Dakota,Fall,4.6,7,Quarterly
19,Female,Outerwear,57,Mississippi,Fall,3.8,20,Annually
53,Female,Clothing,45,Iowa,Winter,3.6,16,Bi-Weekly
25,Female,Footwear,92,Mississippi,Winter,4.1,29,Fortnightly
47,Female,Footwear,40,Colorado,Spring,2.7,21,Weekly
18,Female,Accessories,62,Nebraska,Winter,4.3,19,Every 3 Months
22,Female,Clothing,90,Virginia,Winter,4.9,10,Bi-Weekly
69,Female,Clothing,82,Louisiana,Fall,4.2,4,Monthly
55,Female,Accessories,52,Maryland,Spring,2.8,45,Quarterly
19,Female,Footwear,70,Minnesota,Spring,4.9,17,Fortnightly
23,Female,Accessories,83,Maine,Spring,2.8,22,Fortnightly
